,Unnamed: 0,loss,accuracy,val_loss,val_accuracy
0,0,1.0804063081741333,0.6657050848007202,0.9875569343566896,0.6696606874465942
1,1,0.9280195236206056,0.6749140024185181,0.9178213477134703,0.6796407103538513
2,2,0.8780141472816467,0.6881171464920044,0.9078245759010316,0.6876247525215149
3,3,0.8506775498390198,0.6903361678123474,0.9133164286613464,0.6796407103538513
4,4,0.8304502367973328,0.6942194700241089,0.8664301037788391,0.6836327314376831
